,counterpart_area,economy,time,ExternalDebtStock
3696,142,ARG,YR2010,
3697,142,ARG,YR2011,
3698,142,ARG,YR2012,
3699,142,ARG,YR2013,
3700,142,ARG,YR2014,
3701,142,ARG,YR2015,
3702,142,ARG,YR2016,
3703,142,ARG,YR2017,
3704,142,ARG,YR2018,
3705,142,ARG,YR2019,
3706,142,ARG,YR2020,
3707,142,DZA,YR2010,
3708,142,DZA,YR2011,
3709,142,DZA,YR2012,
3710,142,DZA,YR2013,
3711,142,DZA,YR2014,
3712,142,DZA,YR2015,
3713,142,DZA,YR2016,
3714,142,DZA,YR2017,
3715,142,DZA,YR2018,
3716,142,DZA,YR2019,
3717,142,DZA,YR2020,
3718,142,ETH,YR2010,154287960.0
3719,142,ETH,YR2011,150959387.8
3720,142,ETH,YR2012,143503598.8
3721,142,ETH,YR2013,133864113.2
3722,142,ETH,YR2014,108587925.8
3723,142,ETH,YR2015,62024110.3
3724,142,ETH,YR2016,55316094.5
3725,142,ETH,YR2017,39565867.4
3726,142,ETH,YR2018,37483850.0
3727,142,ETH,YR2019,82000.0
3728,142,ETH,YR2020,82000.0
3729,142,TZA,YR2010,
3730,142,TZA,YR2011,
3731,142,TZA,YR2012,
3732,142,TZA,YR2013,
3733,142,TZA,YR2014,
3734,142,TZA,YR2015,
3735,142,TZA,YR2016,
3736,142,TZA,YR2017,
3737,142,TZA,YR2018,
3738,142,TZA,YR2019,
3739,142,TZA,YR2020,
3740,142,UZB,YR2010,
3741,142,UZB,YR2011,
3742,142,UZB,YR2012,
3743,142,UZB,YR2013,
3744,142,UZB,YR2014,
3745,142,UZB,YR2015,
3746,142,UZB,YR2016,
3747,142,UZB,YR2017,
3748,142,UZB,YR2018,
3749,142,UZB,YR2019,
3750,142,UZB,YR2020,
3751,142,VNM,YR2010,
3752,142,VNM,YR2011,
3753,142,VNM,YR2012,
3754,142,VNM,YR2013,
3755,142,VNM,YR2014,
3756,142,VNM,YR2015,
3757,142,VNM,YR2016,
3758,142,VNM,YR2017,
3759,142,VNM,YR2018,
3760,142,VNM,YR2019,
3761,142,VNM,YR2020,
3762,216,ARG,YR2010,
3763,216,ARG,YR2011,
3764,216,ARG,YR2012,
3765,216,ARG,YR2013,
3766,216,ARG,YR2014,
3767,216,ARG,YR2015,
3768,216,ARG,YR2016,
3769,216,ARG,YR2017,
3770,216,ARG,YR2018,
3771,216,ARG,YR2019,
3772,216,ARG,YR2020,
3773,216,DZA,YR2010,
3774,216,DZA,YR2011,
3775,216,DZA,YR2012,
3776,216,DZA,YR2013,
3777,216,DZA,YR2014,
3778,216,DZA,YR2015,
3779,216,DZA,YR2016,
3780,216,DZA,YR2017,
3781,216,DZA,YR2018,
3782,216,DZA,YR2019,
3783,216,DZA,YR2020,
3784,216,ETH,YR2010,
3785,216,ETH,YR2011,
3786,216,ETH,YR2012,
3787,216,ETH,YR2013,
3788,216,ETH,YR2014,
3789,216,ETH,YR2015,
3790,216,ETH,YR2016,0.0
3791,216,ETH,YR2017,81081000.0
3792,216,ETH,YR2018,120812000.0
3793,216,ETH,YR2019,112331000.0
3794,216,ETH,YR2020,100492000.0
3795,216,TZA,YR2010,
3796,216,TZA,YR2011,227583000.0
3797,216,TZA,YR2012,230032966.0
3798,216,TZA,YR2013,818197986.0
3799,216,TZA,YR2014,782693000.0
3800,216,TZA,YR2015,723518000.0
3801,216,TZA,YR2016,543680000.0
3802,216,TZA,YR2017,369843000.0
3803,216,TZA,YR2018,200004000.0
3804,216,TZA,YR2019,66672000.0
3805,216,TZA,YR2020,0.0
3806,216,UZB,YR2010,
3807,216,UZB,YR2011,
3808,216,UZB,YR2012,
3809,216,UZB,YR2013,
3810,216,UZB,YR2014,
3811,216,UZB,YR2015,
3812,216,UZB,YR2016,
3813,216,UZB,YR2017,
3814,216,UZB,YR2018,
3815,216,UZB,YR2019,
3816,216,UZB,YR2020,
3817,216,VNM,YR2010,
3818,216,VNM,YR2011,
3819,216,VNM,YR2012,
3820,216,VNM,YR2013,
3821,216,VNM,YR2014,
3822,216,VNM,YR2015,
3823,216,VNM,YR2016,
3824,216,VNM,YR2017,
3825,216,VNM,YR2018,
3826,216,VNM,YR2019,
3827,216,VNM,YR2020,
3828,225,ARG,YR2010,
3829,225,ARG,YR2011,
3830,225,ARG,YR2012,
3831,225,ARG,YR2013,
3832,225,ARG,YR2014,
3833,225,ARG,YR2015,
3834,225,ARG,YR2016,
3835,225,ARG,YR2017,
3836,225,ARG,YR2018,
3837,225,ARG,YR2019,
3838,225,ARG,YR2020,
3839,225,DZA,YR2010,
3840,225,DZA,YR2011,
3841,225,DZA,YR2012,
3842,225,DZA,YR2013,
3843,225,DZA,YR2014,
3844,225,DZA,YR2015,
3845,225,DZA,YR2016,
3846,225,DZA,YR2017,
3847,225,DZA,YR2018,
3848,225,DZA,YR2019,
3849,225,DZA,YR2020,
3850,225,ETH,YR2010,
3851,225,ETH,YR2011,
3852,225,ETH,YR2012,
3853,225,ETH,YR2013,
3854,225,ETH,YR2014,
3855,225,ETH,YR2015,
3856,225,ETH,YR2016,
3857,225,ETH,YR2017,
3858,225,ETH,YR2018,
3859,225,ETH,YR2019,
3860,225,ETH,YR2020,
3861,225,TZA,YR2010,3406011.0
3862,225,TZA,YR2011,3406000.0
3863,225,TZA,YR2012,3406011.0
3864,225,TZA,YR2013,3406011.0
3865,225,TZA,YR2014,3406000.0
3866,225,TZA,YR2015,3406000.0
3867,225,TZA,YR2016,3406000.0
3868,225,TZA,YR2017,3406000.0
3869,225,TZA,YR2018,3406000.0
3870,225,TZA,YR2019,3406000.0
3871,225,TZA,YR2020,3406000.0
3872,225,UZB,YR2010,
3873,225,UZB,YR2011,
3874,225,UZB,YR2012,
3875,225,UZB,YR2013,
3876,225,UZB,YR2014,
3877,225,UZB,YR2015,
3878,225,UZB,YR2016,
3879,225,UZB,YR2017,
3880,225,UZB,YR2018,
3881,225,UZB,YR2019,
3882,225,UZB,YR2020,
3883,225,VNM,YR2010,
3884,225,VNM,YR2011,
3885,225,VNM,YR2012,
3886,225,VNM,YR2013,
3887,225,VNM,YR2014,
3888,225,VNM,YR2015,
3889,225,VNM,YR2016,
3890,225,VNM,YR2017,
3891,225,VNM,YR2018,
3892,225,VNM,YR2019,
3893,225,VNM,YR2020,
3894,227,ARG,YR2010,
3895,227,ARG,YR2011,
3896,227,ARG,YR2012,
3897,227,ARG,YR2013,
3898,227,ARG,YR2014,
3899,227,ARG,YR2015,
3900,227,ARG,YR2016,
3901,227,ARG,YR2017,
3902,227,ARG,YR2018,
3903,227,ARG,YR2019,
3904,227,ARG,YR2020,
3905,227,DZA,YR2010,
3906,227,DZA,YR2011,
3907,227,DZA,YR2012,
3908,227,DZA,YR2013,
3909,227,DZA,YR2014,
3910,227,DZA,YR2015,
3911,227,DZA,YR2016,
3912,227,DZA,YR2017,
3913,227,DZA,YR2018,
3914,227,DZA,YR2019,
3915,227,DZA,YR2020,
3916,227,ETH,YR2010,
3917,227,ETH,YR2011,
3918,227,ETH,YR2012,
3919,227,ETH,YR2013,
3920,227,ETH,YR2014,
3921,227,ETH,YR2015,
3922,227,ETH,YR2016,
3923,227,ETH,YR2017,
3924,227,ETH,YR2018,
3925,227,ETH,YR2019,
3926,227,ETH,YR2020,
3927,227,TZA,YR2010,
3928,227,TZA,YR2011,
3929,227,TZA,YR2012,
3930,227,TZA,YR2013,
3931,227,TZA,YR2014,
3932,227,TZA,YR2015,
3933,227,TZA,YR2016,
3934,227,TZA,YR2017,
3935,227,TZA,YR2018,
3936,227,TZA,YR2019,
3937,227,TZA,YR2020,
3938,227,UZB,YR2010,
3939,227,UZB,YR2011,
3940,227,UZB,YR2012,
3941,227,UZB,YR2013,
3942,227,UZB,YR2014,
3943,227,UZB,YR2015,
3944,227,UZB,YR2016,
3945,227,UZB,YR2017,
3946,227,UZB,YR2018,
3947,227,UZB,YR2019,
3948,227,UZB,YR2020,
3949,227,VNM,YR2010,
3950,227,VNM,YR2011,
3951,227,VNM,YR2012,
3952,227,VNM,YR2013,
3953,227,VNM,YR2014,
3954,227,VNM,YR2015,
3955,227,VNM,YR2016,
3956,227,VNM,YR2017,
3957,227,VNM,YR2018,
3958,227,VNM,YR2019,
3959,227,VNM,YR2020,
3960,228,ARG,YR2010,
3961,228,ARG,YR2011,
3962,228,ARG,YR2012,
3963,228,ARG,YR2013,
3964,228,ARG,YR2014,
3965,228,ARG,YR2015,
3966,228,ARG,YR2016,
3967,228,ARG,YR2017,
3968,228,ARG,YR2018,
3969,228,ARG,YR2019,
3970,228,ARG,YR2020,
3971,228,DZA,YR2010,
3972,228,DZA,YR2011,
3973,228,DZA,YR2012,
3974,228,DZA,YR2013,
3975,228,DZA,YR2014,
3976,228,DZA,YR2015,
3977,228,DZA,YR2016,
3978,228,DZA,YR2017,
3979,228,DZA,YR2018,
3980,228,DZA,YR2019,
3981,228,DZA,YR2020,
3982,228,ETH,YR2010,
3983,228,ETH,YR2011,
3984,228,ETH,YR2012,
3985,228,ETH,YR2013,
3986,228,ETH,YR2014,
3987,228,ETH,YR2015,
3988,228,ETH,YR2016,
3989,228,ETH,YR2017,
3990,228,ETH,YR2018,
3991,228,ETH,YR2019,
3992,228,ETH,YR2020,
3993,228,TZA,YR2010,
3994,228,TZA,YR2011,
3995,228,TZA,YR2012,
3996,228,TZA,YR2013,
3997,228,TZA,YR2014,
3998,228,TZA,YR2015,
3999,228,TZA,YR2016,
4000,228,TZA,YR2017,
4001,228,TZA,YR2018,
4002,228,TZA,YR2019,
4003,228,TZA,YR2020,
4004,228,UZB,YR2010,
4005,228,UZB,YR2011,
4006,228,UZB,YR2012,
4007,228,UZB,YR2013,
4008,228,UZB,YR2014,
4009,228,UZB,YR2015,
4010,228,UZB,YR2016,
4011,228,UZB,YR2017,
4012,228,UZB,YR2018,
4013,228,UZB,YR2019,
4014,228,UZB,YR2020,
4015,228,VNM,YR2010,
4016,228,VNM,YR2011,
4017,228,VNM,YR2012,
4018,228,VNM,YR2013,
4019,228,VNM,YR2014,
4020,228,VNM,YR2015,
4021,228,VNM,YR2016,
4022,228,VNM,YR2017,
4023,228,VNM,YR2018,
4024,228,VNM,YR2019,
4025,228,VNM,YR2020,
4026,229,ARG,YR2010,
4027,229,ARG,YR2011,
4028,229,ARG,YR2012,
4029,229,ARG,YR2013,
4030,229,ARG,YR2014,
4031,229,ARG,YR2015,
4032,229,ARG,YR2016,
4033,229,ARG,YR2017,
4034,229,ARG,YR2018,
4035,229,ARG,YR2019,
4036,229,ARG,YR2020,
4037,229,DZA,YR2010,
4038,229,DZA,YR2011,
4039,229,DZA,YR2012,
4040,229,DZA,YR2013,
4041,229,DZA,YR2014,
4042,229,DZA,YR2015,
4043,229,DZA,YR2016,
4044,229,DZA,YR2017,
4045,229,DZA,YR2018,
4046,229,DZA,YR2019,
4047,229,DZA,YR2020,
4048,229,ETH,YR2010,
4049,229,ETH,YR2011,
4050,229,ETH,YR2012,
4051,229,ETH,YR2013,
4052,229,ETH,YR2014,
4053,229,ETH,YR2015,
4054,229,ETH,YR2016,
4055,229,ETH,YR2017,
4056,229,ETH,YR2018,
4057,229,ETH,YR2019,
4058,229,ETH,YR2020,
4059,229,TZA,YR2010,
4060,229,TZA,YR2011,
4061,229,TZA,YR2012,
4062,229,TZA,YR2013,
4063,229,TZA,YR2014,
4064,229,TZA,YR2015,
4065,229,TZA,YR2016,
4066,229,TZA,YR2017,
4067,229,TZA,YR2018,
4068,229,TZA,YR2019,
4069,229,TZA,YR2020,
4070,229,UZB,YR2010,
4071,229,UZB,YR2011,
4072,229,UZB,YR2012,
4073,229,UZB,YR2013,
4074,229,UZB,YR2014,
4075,229,UZB,YR2015,
4076,229,UZB,YR2016,
4077,229,UZB,YR2017,
4078,229,UZB,YR2018,
4079,229,UZB,YR2019,
4080,229,UZB,YR2020,
4081,229,VNM,YR2010,
4082,229,VNM,YR2011,
4083,229,VNM,YR2012,
4084,229,VNM,YR2013,
4085,229,VNM,YR2014,
4086,229,VNM,YR2015,
4087,229,VNM,YR2016,
4088,229,VNM,YR2017,
4089,229,VNM,YR2018,
4090,229,VNM,YR2019,
4091,229,VNM,YR2020,
4092,230,ARG,YR2010,
4093,230,ARG,YR2011,
4094,230,ARG,YR2012,
4095,230,ARG,YR2013,
4096,230,ARG,YR2014,
4097,230,ARG,YR2015,
4098,230,ARG,YR2016,
4099,230,ARG,YR2017,
4100,230,ARG,YR2018,
4101,230,ARG,YR2019,
4102,230,ARG,YR2020,
4103,230,DZA,YR2010,
4104,230,DZA,YR2011,
4105,230,DZA,YR2012,
4106,230,DZA,YR2013,
4107,230,DZA,YR2014,
4108,230,DZA,YR2015,
4109,230,DZA,YR2016,
4110,230,DZA,YR2017,
4111,230,DZA,YR2018,
4112,230,DZA,YR2019,
4113,230,DZA,YR2020,
4114,230,ETH,YR2010,
4115,230,ETH,YR2011,
4116,230,ETH,YR2012,
4117,230,ETH,YR2013,
4118,230,ETH,YR2014,
4119,230,ETH,YR2015,
4120,230,ETH,YR2016,
4121,230,ETH,YR2017,
4122,230,ETH,YR2018,
4123,230,ETH,YR2019,
4124,230,ETH,YR2020,
4125,230,TZA,YR2010,
4126,230,TZA,YR2011,
4127,230,TZA,YR2012,
4128,230,TZA,YR2013,
4129,230,TZA,YR2014,
4130,230,TZA,YR2015,
4131,230,TZA,YR2016,
4132,230,TZA,YR2017,
4133,230,TZA,YR2018,
4134,230,TZA,YR2019,
4135,230,TZA,YR2020,
4136,230,UZB,YR2010,
4137,230,UZB,YR2011,
4138,230,UZB,YR2012,
4139,230,UZB,YR2013,
4140,230,UZB,YR2014,
4141,230,UZB,YR2015,
4142,230,UZB,YR2016,
4143,230,UZB,YR2017,
4144,230,UZB,YR2018,
4145,230,UZB,YR2019,
4146,230,UZB,YR2020,
4147,230,VNM,YR2010,
4148,230,VNM,YR2011,
4149,230,VNM,YR2012,
4150,230,VNM,YR2013,
4151,230,VNM,YR2014,
4152,230,VNM,YR2015,
4153,230,VNM,YR2016,
4154,230,VNM,YR2017,
4155,230,VNM,YR2018,
4156,230,VNM,YR2019,
4157,230,VNM,YR2020,
4158,231,ARG,YR2010,
4159,231,ARG,YR2011,
4160,231,ARG,YR2012,
4161,231,ARG,YR2013,
4162,231,ARG,YR2014,
4163,231,ARG,YR2015,
4164,231,ARG,YR2016,
4165,231,ARG,YR2017,
4166,231,ARG,YR2018,
4167,231,ARG,YR2019,
4168,231,ARG,YR2020,
4169,231,DZA,YR2010,
4170,231,DZA,YR2011,
4171,231,DZA,YR2012,
4172,231,DZA,YR2013,
4173,231,DZA,YR2014,
4174,231,DZA,YR2015,
4175,231,DZA,YR2016,
4176,231,DZA,YR2017,
4177,231,DZA,YR2018,
4178,231,DZA,YR2019,
4179,231,DZA,YR2020,
4180,231,ETH,YR2010,
4181,231,ETH,YR2011,
4182,231,ETH,YR2012,
4183,231,ETH,YR2013,
4184,231,ETH,YR2014,
4185,231,ETH,YR2015,
4186,231,ETH,YR2016,
4187,231,ETH,YR2017,
4188,231,ETH,YR2018,
4189,231,ETH,YR2019,
4190,231,ETH,YR2020,
4191,231,TZA,YR2010,
4192,231,TZA,YR2011,
4193,231,TZA,YR2012,
4194,231,TZA,YR2013,
4195,231,TZA,YR2014,
4196,231,TZA,YR2015,
4197,231,TZA,YR2016,
4198,231,TZA,YR2017,
4199,231,TZA,YR2018,
4200,231,TZA,YR2019,
4201,231,TZA,YR2020,
4202,231,UZB,YR2010,
4203,231,UZB,YR2011,
4204,231,UZB,YR2012,
4205,231,UZB,YR2013,
4206,231,UZB,YR2014,
4207,231,UZB,YR2015,
4208,231,UZB,YR2016,
4209,231,UZB,YR2017,
4210,231,UZB,YR2018,
4211,231,UZB,YR2019,
4212,231,UZB,YR2020,
4213,231,VNM,YR2010,
4214,231,VNM,YR2011,
4215,231,VNM,YR2012,
4216,231,VNM,YR2013,
4217,231,VNM,YR2014,
4218,231,VNM,YR2015,
4219,231,VNM,YR2016,
4220,231,VNM,YR2017,
4221,231,VNM,YR2018,
4222,231,VNM,YR2019,
4223,231,VNM,YR2020,
4224,232,ARG,YR2010,
4225,232,ARG,YR2011,
4226,232,ARG,YR2012,
4227,232,ARG,YR2013,
4228,232,ARG,YR2014,
4229,232,ARG,YR2015,
4230,232,ARG,YR2016,
4231,232,ARG,YR2017,
4232,232,ARG,YR2018,
4233,232,ARG,YR2019,
4234,232,ARG,YR2020,
4235,232,DZA,YR2010,
4236,232,DZA,YR2011,
4237,232,DZA,YR2012,
4238,232,DZA,YR2013,
4239,232,DZA,YR2014,
4240,232,DZA,YR2015,
4241,232,DZA,YR2016,
4242,232,DZA,YR2017,
4243,232,DZA,YR2018,
4244,232,DZA,YR2019,
4245,232,DZA,YR2020,
4246,232,ETH,YR2010,
4247,232,ETH,YR2011,
4248,232,ETH,YR2012,
4249,232,ETH,YR2013,
4250,232,ETH,YR2014,
4251,232,ETH,YR2015,
4252,232,ETH,YR2016,
4253,232,ETH,YR2017,
4254,232,ETH,YR2018,
4255,232,ETH,YR2019,
4256,232,ETH,YR2020,
4257,232,TZA,YR2010,
4258,232,TZA,YR2011,
4259,232,TZA,YR2012,
4260,232,TZA,YR2013,
4261,232,TZA,YR2014,
4262,232,TZA,YR2015,
4263,232,TZA,YR2016,
4264,232,TZA,YR2017,
4265,232,TZA,YR2018,
4266,232,TZA,YR2019,
4267,232,TZA,YR2020,
4268,232,UZB,YR2010,
4269,232,UZB,YR2011,
4270,232,UZB,YR2012,
4271,232,UZB,YR2013,
4272,232,UZB,YR2014,
4273,232,UZB,YR2015,
4274,232,UZB,YR2016,
4275,232,UZB,YR2017,
4276,232,UZB,YR2018,
4277,232,UZB,YR2019,
4278,232,UZB,YR2020,
4279,232,VNM,YR2010,
4280,232,VNM,YR2011,
4281,232,VNM,YR2012,
4282,232,VNM,YR2013,
4283,232,VNM,YR2014,
4284,232,VNM,YR2015,
4285,232,VNM,YR2016,
4286,232,VNM,YR2017,
4287,232,VNM,YR2018,
4288,232,VNM,YR2019,
4289,232,VNM,YR2020,
4290,233,ARG,YR2010,
4291,233,ARG,YR2011,
4292,233,ARG,YR2012,
4293,233,ARG,YR2013,
4294,233,ARG,YR2014,
4295,233,ARG,YR2015,
4296,233,ARG,YR2016,
4297,233,ARG,YR2017,
4298,233,ARG,YR2018,
4299,233,ARG,YR2019,
4300,233,ARG,YR2020,
4301,233,DZA,YR2010,
4302,233,DZA,YR2011,
4303,233,DZA,YR2012,
4304,233,DZA,YR2013,
4305,233,DZA,YR2014,
4306,233,DZA,YR2015,
4307,233,DZA,YR2016,
4308,233,DZA,YR2017,
4309,233,DZA,YR2018,
4310,233,DZA,YR2019,
4311,233,DZA,YR2020,
4312,233,ETH,YR2010,
4313,233,ETH,YR2011,
4314,233,ETH,YR2012,
4315,233,ETH,YR2013,
4316,233,ETH,YR2014,
4317,233,ETH,YR2015,
4318,233,ETH,YR2016,
4319,233,ETH,YR2017,
4320,233,ETH,YR2018,
4321,233,ETH,YR2019,
4322,233,ETH,YR2020,
4323,233,TZA,YR2010,
4324,233,TZA,YR2011,
4325,233,TZA,YR2012,
4326,233,TZA,YR2013,
4327,233,TZA,YR2014,
4328,233,TZA,YR2015,
4329,233,TZA,YR2016,
4330,233,TZA,YR2017,
4331,233,TZA,YR2018,
4332,233,TZA,YR2019,
4333,233,TZA,YR2020,
4334,233,UZB,YR2010,
4335,233,UZB,YR2011,
4336,233,UZB,YR2012,
4337,233,UZB,YR2013,
4338,233,UZB,YR2014,
4339,233,UZB,YR2015,
4340,233,UZB,YR2016,
4341,233,UZB,YR2017,
4342,233,UZB,YR2018,
4343,233,UZB,YR2019,
4344,233,UZB,YR2020,
4345,233,VNM,YR2010,
4346,233,VNM,YR2011,
4347,233,VNM,YR2012,
4348,233,VNM,YR2013,
4349,233,VNM,YR2014,
4350,233,VNM,YR2015,
4351,233,VNM,YR2016,
4352,233,VNM,YR2017,
4353,233,VNM,YR2018,
4354,233,VNM,YR2019,
4355,233,VNM,YR2020,
4356,234,ARG,YR2010,
4357,234,ARG,YR2011,
4358,234,ARG,YR2012,
4359,234,ARG,YR2013,
4360,234,ARG,YR2014,
4361,234,ARG,YR2015,
4362,234,ARG,YR2016,
4363,234,ARG,YR2017,
4364,234,ARG,YR2018,
4365,234,ARG,YR2019,
4366,234,ARG,YR2020,
4367,234,DZA,YR2010,
4368,234,DZA,YR2011,
4369,234,DZA,YR2012,
4370,234,DZA,YR2013,
4371,234,DZA,YR2014,
4372,234,DZA,YR2015,
4373,234,DZA,YR2016,
4374,234,DZA,YR2017,
4375,234,DZA,YR2018,
4376,234,DZA,YR2019,
4377,234,DZA,YR2020,
4378,234,ETH,YR2010,
4379,234,ETH,YR2011,
4380,234,ETH,YR2012,
4381,234,ETH,YR2013,
4382,234,ETH,YR2014,
4383,234,ETH,YR2015,
4384,234,ETH,YR2016,
4385,234,ETH,YR2017,
4386,234,ETH,YR2018,
4387,234,ETH,YR2019,
4388,234,ETH,YR2020,
4389,234,TZA,YR2010,
4390,234,TZA,YR2011,
4391,234,TZA,YR2012,
4392,234,TZA,YR2013,
4393,234,TZA,YR2014,
4394,234,TZA,YR2015,
4395,234,TZA,YR2016,
4396,234,TZA,YR2017,
4397,234,TZA,YR2018,
4398,234,TZA,YR2019,
4399,234,TZA,YR2020,
4400,234,UZB,YR2010,
4401,234,UZB,YR2011,
4402,234,UZB,YR2012,
4403,234,UZB,YR2013,
4404,234,UZB,YR2014,
4405,234,UZB,YR2015,
4406,234,UZB,YR2016,
4407,234,UZB,YR2017,
4408,234,UZB,YR2018,
4409,234,UZB,YR2019,
4410,234,UZB,YR2020,
4411,234,VNM,YR2010,
4412,234,VNM,YR2011,
4413,234,VNM,YR2012,
4414,234,VNM,YR2013,
4415,234,VNM,YR2014,
4416,234,VNM,YR2015,
4417,234,VNM,YR2016,
4418,234,VNM,YR2017,
4419,234,VNM,YR2018,
4420,234,VNM,YR2019,
4421,234,VNM,YR2020,
4422,235,ARG,YR2010,
4423,235,ARG,YR2011,
4424,235,ARG,YR2012,
4425,235,ARG,YR2013,
4426,235,ARG,YR2014,
4427,235,ARG,YR2015,
4428,235,ARG,YR2016,
4429,235,ARG,YR2017,
4430,235,ARG,YR2018,
4431,235,ARG,YR2019,
4432,235,ARG,YR2020,
4433,235,DZA,YR2010,
4434,235,DZA,YR2011,
4435,235,DZA,YR2012,
4436,235,DZA,YR2013,
4437,235,DZA,YR2014,
4438,235,DZA,YR2015,
4439,235,DZA,YR2016,
4440,235,DZA,YR2017,
4441,235,DZA,YR2018,
4442,235,DZA,YR2019,
4443,235,DZA,YR2020,
4444,235,ETH,YR2010,
4445,235,ETH,YR2011,
4446,235,ETH,YR2012,
4447,235,ETH,YR2013,
4448,235,ETH,YR2014,
4449,235,ETH,YR2015,
4450,235,ETH,YR2016,
4451,235,ETH,YR2017,
4452,235,ETH,YR2018,
4453,235,ETH,YR2019,
4454,235,ETH,YR2020,
4455,235,TZA,YR2010,
4456,235,TZA,YR2011,
4457,235,TZA,YR2012,
4458,235,TZA,YR2013,
4459,235,TZA,YR2014,
4460,235,TZA,YR2015,
4461,235,TZA,YR2016,
4462,235,TZA,YR2017,
4463,235,TZA,YR2018,
4464,235,TZA,YR2019,
4465,235,TZA,YR2020,
4466,235,UZB,YR2010,
4467,235,UZB,YR2011,
4468,235,UZB,YR2012,
4469,235,UZB,YR2013,
4470,235,UZB,YR2014,
4471,235,UZB,YR2015,
4472,235,UZB,YR2016,
4473,235,UZB,YR2017,
4474,235,UZB,YR2018,
4475,235,UZB,YR2019,
4476,235,UZB,YR2020,
4477,235,VNM,YR2010,
4478,235,VNM,YR2011,
4479,235,VNM,YR2012,
4480,235,VNM,YR2013,
4481,235,VNM,YR2014,
4482,235,VNM,YR2015,
4483,235,VNM,YR2016,
4484,235,VNM,YR2017,
4485,235,VNM,YR2018,
4486,235,VNM,YR2019,
4487,235,VNM,YR2020,
4488,236,ARG,YR2010,
4489,236,ARG,YR2011,
4490,236,ARG,YR2012,
4491,236,ARG,YR2013,
4492,236,ARG,YR2014,
4493,236,ARG,YR2015,
4494,236,ARG,YR2016,
4495,236,ARG,YR2017,
4496,236,ARG,YR2018,
4497,236,ARG,YR2019,
4498,236,ARG,YR2020,
4499,236,DZA,YR2010,
4500,236,DZA,YR2011,
4501,236,DZA,YR2012,
4502,236,DZA,YR2013,
4503,236,DZA,YR2014,
4504,236,DZA,YR2015,
4505,236,DZA,YR2016,
4506,236,DZA,YR2017,
4507,236,DZA,YR2018,
4508,236,DZA,YR2019,
4509,236,DZA,YR2020,
4510,236,ETH,YR2010,
4511,236,ETH,YR2011,
4512,236,ETH,YR2012,
4513,236,ETH,YR2013,
4514,236,ETH,YR2014,
4515,236,ETH,YR2015,
4516,236,ETH,YR2016,
4517,236,ETH,YR2017,
4518,236,ETH,YR2018,
4519,236,ETH,YR2019,
4520,236,ETH,YR2020,
4521,236,TZA,YR2010,
4522,236,TZA,YR2011,
4523,236,TZA,YR2012,
4524,236,TZA,YR2013,
4525,236,TZA,YR2014,
4526,236,TZA,YR2015,
4527,236,TZA,YR2016,
4528,236,TZA,YR2017,
4529,236,TZA,YR2018,
4530,236,TZA,YR2019,
4531,236,TZA,YR2020,
4532,236,UZB,YR2010,
4533,236,UZB,YR2011,
4534,236,UZB,YR2012,
4535,236,UZB,YR2013,
4536,236,UZB,YR2014,
4537,236,UZB,YR2015,
4538,236,UZB,YR2016,
4539,236,UZB,YR2017,
4540,236,UZB,YR2018,
4541,236,UZB,YR2019,
4542,236,UZB,YR2020,
4543,236,VNM,YR2010,
4544,236,VNM,YR2011,
4545,236,VNM,YR2012,
4546,236,VNM,YR2013,
4547,236,VNM,YR2014,
4548,236,VNM,YR2015,
4549,236,VNM,YR2016,
4550,236,VNM,YR2017,
4551,236,VNM,YR2018,
4552,236,VNM,YR2019,
4553,236,VNM,YR2020,
4554,237,ARG,YR2010,
4555,237,ARG,YR2011,
4556,237,ARG,YR2012,
4557,237,ARG,YR2013,
4558,237,ARG,YR2014,
4559,237,ARG,YR2015,
4560,237,ARG,YR2016,
4561,237,ARG,YR2017,
4562,237,ARG,YR2018,
4563,237,ARG,YR2019,
4564,237,ARG,YR2020,
4565,237,DZA,YR2010,
4566,237,DZA,YR2011,
4567,237,DZA,YR2012,
4568,237,DZA,YR2013,
4569,237,DZA,YR2014,
4570,237,DZA,YR2015,
4571,237,DZA,YR2016,
4572,237,DZA,YR2017,
4573,237,DZA,YR2018,
4574,237,DZA,YR2019,
4575,237,DZA,YR2020,
4576,237,ETH,YR2010,
4577,237,ETH,YR2011,
4578,237,ETH,YR2012,
4579,237,ETH,YR2013,
4580,237,ETH,YR2014,
4581,237,ETH,YR2015,
4582,237,ETH,YR2016,
4583,237,ETH,YR2017,
4584,237,ETH,YR2018,
4585,237,ETH,YR2019,
4586,237,ETH,YR2020,
4587,237,TZA,YR2010,
4588,237,TZA,YR2011,
4589,237,TZA,YR2012,
4590,237,TZA,YR2013,
4591,237,TZA,YR2014,
4592,237,TZA,YR2015,
4593,237,TZA,YR2016,
4594,237,TZA,YR2017,
4595,237,TZA,YR2018,
4596,237,TZA,YR2019,
4597,237,TZA,YR2020,
4598,237,UZB,YR2010,
4599,237,UZB,YR2011,
4600,237,UZB,YR2012,
4601,237,UZB,YR2013,
4602,237,UZB,YR2014,
4603,237,UZB,YR2015,
4604,237,UZB,YR2016,
4605,237,UZB,YR2017,
4606,237,UZB,YR2018,
4607,237,UZB,YR2019,
4608,237,UZB,YR2020,
4609,237,VNM,YR2010,
4610,237,VNM,YR2011,
4611,237,VNM,YR2012,
4612,237,VNM,YR2013,
4613,237,VNM,YR2014,
4614,237,VNM,YR2015,
